Ticket ID;Open Time @Timezone;Resolved Time @Timezone
IM71013136;15/08/2019 18:02;
IM71013136;15/08/2019 18:02;
IM71013136;15/08/2019 18:02;
IM71013136;15/08/2019 18:02;
IM71027404;16/08/2019 12:36;
IM71056531;19/08/2019 09:38;
IM71056531;19/08/2019 09:38;
IM71059295;19/08/2019 10:47;
IM71059295;19/08/2019 10:47;
IM71059295;19/08/2019 10:47;
IM71063707;19/08/2019 17:51;30/09/2019 08:42
IM71063707;19/08/2019 17:51;30/09/2019 08:42
IM71063707;19/08/2019 17:51;30/09/2019 08:42
IM71063707;19/08/2019 17:51;30/09/2019 08:42
IM71063707;19/08/2019 17:51;30/09/2019 08:42
IM71078882;20/08/2019 09:47;
IM71078882;20/08/2019 09:47;
IM71105333;21/08/2019 15:08;
IM71105333;21/08/2019 15:08;
IM71105333;21/08/2019 15:08;
IM71122602;22/08/2019 10:08;
IM71122602;22/08/2019 10:08;
IM71122602;22/08/2019 10:08;
IM71124934;22/08/2019 14:46;27/09/2019 10:09
IM71124934;22/08/2019 14:46;27/09/2019 10:09
IM71124934;22/08/2019 14:46;27/09/2019 10:09
IM71124934;22/08/2019 14:46;27/09/2019 10:09
IM71124934;22/08/2019 14:46;27/09/2019 10:09
IM71124934;22/08/2019 14:46;27/09/2019 10:09
IM71124934;22/08/2019 14:46;27/09/2019 10:09
IM71124934;22/08/2019 14:46;27/09/2019 10:09
IM71126919;22/08/2019 15:38;
IM71126919;22/08/2019 15:38;
IM71126919;22/08/2019 15:38;
IM71126919;22/08/2019 15:38;
IM71126919;22/08/2019 15:38;
IM71127794;22/08/2019 16:36;
IM71127794;22/08/2019 16:36;
IM71127807;22/08/2019 17:18;
IM71127807;22/08/2019 17:18;
IM71143847;23/08/2019 11:43;
IM71143847;23/08/2019 11:43;
IM71143847;23/08/2019 11:43;
IM71143847;23/08/2019 11:43;
IM71143847;23/08/2019 11:43;
IM71143851;23/08/2019 11:47;
IM71143851;23/08/2019 11:47;
IM71143851;23/08/2019 11:47;
IM71143851;23/08/2019 11:47;
IM71143851;23/08/2019 11:47;
IM71143851;23/08/2019 11:47;
IM71143851;23/08/2019 11:47;
IM71198478;27/08/2019 08:55;
IM71198478;27/08/2019 08:55;
IM71198478;27/08/2019 08:55;
IM71204795;27/08/2019 12:34;
IM71204795;27/08/2019 12:34;
IM71204795;27/08/2019 12:34;
IM71204795;27/08/2019 12:34;
IM71204795;27/08/2019 12:34;
IM71204797;27/08/2019 12:38;
IM71204797;27/08/2019 12:38;
IM71204797;27/08/2019 12:38;
IM71204797;27/08/2019 12:38;
IM71204797;27/08/2019 12:38;
IM71204797;27/08/2019 12:38;
IM71204797;27/08/2019 12:38;
IM71204797;27/08/2019 12:38;
IM71204797;27/08/2019 12:38;
IM71204797;27/08/2019 12:38;
IM71204797;27/08/2019 12:38;
IM71204797;27/08/2019 12:38;
IM71204797;27/08/2019 12:38;
IM71204797;27/08/2019 12:38;
IM71204797;27/08/2019 12:38;
IM71204797;27/08/2019 12:38;
IM71204797;27/08/2019 12:38;
IM71207103;27/08/2019 16:15;
IM71207103;27/08/2019 16:15;
IM71207103;27/08/2019 16:15;
IM71222313;28/08/2019 08:47;
IM71222313;28/08/2019 08:47;
IM71222313;28/08/2019 08:47;
IM71222313;28/08/2019 08:47;
IM71222316;28/08/2019 08:50;
IM71222316;28/08/2019 08:50;
IM71222316;28/08/2019 08:50;
IM71227818;28/08/2019 12:23;07/10/2019 11:07
IM71227818;28/08/2019 12:23;07/10/2019 11:07
IM71229155;28/08/2019 14:33;
IM71229155;28/08/2019 14:33;
IM71229155;28/08/2019 14:33;
IM71229160;28/08/2019 14:42;
IM71229160;28/08/2019 14:42;
IM71229160;28/08/2019 14:42;
IM71244301;29/08/2019 07:47;23/09/2019 09:19
IM71244301;29/08/2019 07:47;23/09/2019 09:19
IM71244301;29/08/2019 07:47;23/09/2019 09:19
IM71244301;29/08/2019 07:47;23/09/2019 09:19
IM71244301;29/08/2019 07:47;23/09/2019 09:19
IM71244301;29/08/2019 07:47;23/09/2019 09:19
IM71244301;29/08/2019 07:47;23/09/2019 09:19
IM71244301;29/08/2019 07:47;23/09/2019 09:19
IM71244301;29/08/2019 07:47;23/09/2019 09:19
IM71244301;29/08/2019 07:47;23/09/2019 09:19
IM71246788;29/08/2019 09:45;
IM71246788;29/08/2019 09:45;
IM71246788;29/08/2019 09:45;
IM71270482;30/08/2019 10:57;02/10/2019 08:51
IM71270482;30/08/2019 10:57;02/10/2019 08:51
IM71270482;30/08/2019 10:57;02/10/2019 08:51
IM71270482;30/08/2019 10:57;02/10/2019 08:51
IM71270482;30/08/2019 10:57;02/10/2019 08:51
IM71270482;30/08/2019 10:57;02/10/2019 08:51
IM71270482;30/08/2019 10:57;02/10/2019 08:51
IM71272575;30/08/2019 13:52;
IM71272575;30/08/2019 13:52;
IM71272575;30/08/2019 13:52;
IM71272575;30/08/2019 13:52;
IM71272575;30/08/2019 13:52;
IM71272575;30/08/2019 13:52;
IM71272575;30/08/2019 13:52;
IM71274549;30/08/2019 16:14;02/10/2019 08:53
IM71274549;30/08/2019 16:14;02/10/2019 08:53
IM71274549;30/08/2019 16:14;02/10/2019 08:53
IM71274549;30/08/2019 16:14;02/10/2019 08:53
IM71274549;30/08/2019 16:14;02/10/2019 08:53
IM71274549;30/08/2019 16:14;02/10/2019 08:53
IM71274549;30/08/2019 16:14;02/10/2019 08:53
IM71274549;30/08/2019 16:14;02/10/2019 08:53
IM71274549;30/08/2019 16:14;02/10/2019 08:53
IM71301519;02/09/2019 08:20;
IM71301519;02/09/2019 08:20;
IM71304995;02/09/2019 09:39;09/10/2019 10:25
IM71304995;02/09/2019 09:39;09/10/2019 10:25
IM71304995;02/09/2019 09:39;09/10/2019 10:25
IM71304995;02/09/2019 09:39;09/10/2019 10:25
IM71304995;02/09/2019 09:39;09/10/2019 10:25
IM71304995;02/09/2019 09:39;09/10/2019 10:25
IM71304995;02/09/2019 09:39;09/10/2019 10:25
IM71304995;02/09/2019 09:39;09/10/2019 10:25
IM71304995;02/09/2019 09:39;09/10/2019 10:25
IM71307714;02/09/2019 11:13;
IM71307714;02/09/2019 11:13;
IM71307714;02/09/2019 11:13;
IM71309429;02/09/2019 13:21;25/09/2019 14:51
IM71309429;02/09/2019 13:21;25/09/2019 14:51
IM71309429;02/09/2019 13:21;25/09/2019 14:51
IM71309429;02/09/2019 13:21;25/09/2019 14:51
IM71309429;02/09/2019 13:21;25/09/2019 14:51
IM71309429;02/09/2019 13:21;25/09/2019 14:51
IM71310179;02/09/2019 14:58;10/10/2019 09:42
IM71310179;02/09/2019 14:58;10/10/2019 09:42
IM71310179;02/09/2019 14:58;10/10/2019 09:42
IM71310179;02/09/2019 14:58;10/10/2019 09:42
IM71310179;02/09/2019 14:58;10/10/2019 09:42
IM71310179;02/09/2019 14:58;10/10/2019 09:42
IM71310179;02/09/2019 14:58;10/10/2019 09:42
IM71310179;02/09/2019 14:58;10/10/2019 09:42
IM71310179;02/09/2019 14:58;10/10/2019 09:42
IM71310179;02/09/2019 14:58;10/10/2019 09:42
IM71310179;02/09/2019 14:58;10/10/2019 09:42
IM71310764;02/09/2019 15:05;
IM71310764;02/09/2019 15:05;
IM71310764;02/09/2019 15:05;
IM71311035;02/09/2019 17:00;26/09/2019 11:57
IM71311035;02/09/2019 17:00;26/09/2019 11:57
IM71311035;02/09/2019 17:00;26/09/2019 11:57
IM71311035;02/09/2019 17:00;26/09/2019 11:57
IM71311084;02/09/2019 16:31;19/09/2019 08:27
IM71311084;02/09/2019 16:31;19/09/2019 08:27
IM71311084;02/09/2019 16:31;19/09/2019 08:27
IM71311084;02/09/2019 16:31;19/09/2019 08:27
IM71311084;02/09/2019 16:31;19/09/2019 08:27
IM71329403;03/09/2019 09:12;
IM71329403;03/09/2019 09:12;
IM71329403;03/09/2019 09:12;
IM71329403;03/09/2019 09:12;
IM71329403;03/09/2019 09:12;
IM71330502;03/09/2019 09:43;07/10/2019 15:52
IM71330502;03/09/2019 09:43;07/10/2019 15:52
IM71330502;03/09/2019 09:43;07/10/2019 15:52
IM71330502;03/09/2019 09:43;07/10/2019 15:52
IM71330502;03/09/2019 09:43;07/10/2019 15:52
IM71330502;03/09/2019 09:43;07/10/2019 15:52
IM71330502;03/09/2019 09:43;07/10/2019 15:52
IM71330502;03/09/2019 09:43;07/10/2019 15:52
IM71330502;03/09/2019 09:43;07/10/2019 15:52
IM71336348;03/09/2019 14:52;
IM71336348;03/09/2019 14:52;
IM71336348;03/09/2019 14:52;
IM71336348;03/09/2019 14:52;
IM71336348;03/09/2019 14:52;
IM71353238;04/09/2019 08:55;
IM71353238;04/09/2019 08:55;
IM71358780;04/09/2019 12:20;04/10/2019 11:35
IM71358780;04/09/2019 12:20;04/10/2019 11:35
IM71358780;04/09/2019 12:20;04/10/2019 11:35
IM71358780;04/09/2019 12:20;04/10/2019 11:35
IM71358780;04/09/2019 12:20;04/10/2019 11:35
IM71360995;04/09/2019 14:18;
IM71360995;04/09/2019 14:18;
IM71360995;04/09/2019 14:18;
IM71361205;04/09/2019 15:31;
IM71361205;04/09/2019 15:31;
IM71361205;04/09/2019 15:31;
IM71361205;04/09/2019 15:31;
IM71361205;04/09/2019 15:31;
IM71374756;05/09/2019 07:26;
IM71374756;05/09/2019 07:26;
IM71374756;05/09/2019 07:26;
IM71374756;05/09/2019 07:26;
IM71374762;05/09/2019 07:33;
IM71374762;05/09/2019 07:33;
IM71374762;05/09/2019 07:33;
IM71374762;05/09/2019 07:33;
IM71380691;05/09/2019 10:27;
IM71380691;05/09/2019 10:27;
IM71380691;05/09/2019 10:27;
IM71381856;05/09/2019 11:25;
IM71381856;05/09/2019 11:25;
IM71381856;05/09/2019 11:25;
IM71381856;05/09/2019 11:25;
IM71385046;05/09/2019 15:15;07/10/2019 09:00
IM71385046;05/09/2019 15:15;07/10/2019 09:00
IM71385046;05/09/2019 15:15;07/10/2019 09:00
IM71385046;05/09/2019 15:15;07/10/2019 09:00
IM71385046;05/09/2019 15:15;07/10/2019 09:00
IM71385046;05/09/2019 15:15;07/10/2019 09:00
IM71385046;05/09/2019 15:15;07/10/2019 09:00
IM71385046;05/09/2019 15:15;07/10/2019 09:00
IM71385046;05/09/2019 15:15;07/10/2019 09:00
IM71401986;06/09/2019 10:15;09/10/2019 15:49
IM71401986;06/09/2019 10:15;09/10/2019 15:49
IM71401986;06/09/2019 10:15;09/10/2019 15:49
IM71402820;06/09/2019 10:39;
IM71402820;06/09/2019 10:39;
IM71402846;06/09/2019 10:28;
IM71402846;06/09/2019 10:28;
IM71403433;06/09/2019 11:35;27/09/2019 09:18
IM71403433;06/09/2019 11:35;27/09/2019 09:18
IM71403433;06/09/2019 11:35;27/09/2019 09:18
IM71403433;06/09/2019 11:35;27/09/2019 09:18
IM71403433;06/09/2019 11:35;27/09/2019 09:18
IM71403433;06/09/2019 11:35;27/09/2019 09:18
IM71403433;06/09/2019 11:35;27/09/2019 09:18
IM71407221;06/09/2019 18:49;26/09/2019 08:54
IM71407221;06/09/2019 18:49;26/09/2019 08:54
IM71407221;06/09/2019 18:49;26/09/2019 08:54
IM71407221;06/09/2019 18:49;26/09/2019 08:54
IM71407221;06/09/2019 18:49;26/09/2019 08:54
IM71407221;06/09/2019 18:49;26/09/2019 08:54
IM71407221;06/09/2019 18:49;26/09/2019 08:54
IM71407221;06/09/2019 18:49;26/09/2019 08:54
IM71407221;06/09/2019 18:49;26/09/2019 08:54
IM71407221;06/09/2019 18:49;26/09/2019 08:54
IM71407221;06/09/2019 18:49;26/09/2019 08:54
IM71408387;06/09/2019 21:42;11/10/2019 22:26
IM71408387;06/09/2019 21:42;11/10/2019 22:26
IM71408387;06/09/2019 21:42;11/10/2019 22:26
IM71408387;06/09/2019 21:42;11/10/2019 22:26
IM71408956;06/09/2019 22:26;11/10/2019 23:00
IM71408956;06/09/2019 22:26;11/10/2019 23:00
IM71408956;06/09/2019 22:26;11/10/2019 23:00
IM71408956;06/09/2019 22:26;11/10/2019 23:00
IM71408958;06/09/2019 22:40;11/10/2019 23:15
IM71408958;06/09/2019 22:40;11/10/2019 23:15
IM71408958;06/09/2019 22:40;11/10/2019 23:15
IM71408958;06/09/2019 22:40;11/10/2019 23:15
IM71408958;06/09/2019 22:40;11/10/2019 23:15
IM71408958;06/09/2019 22:40;11/10/2019 23:15
IM71436342;09/09/2019 09:19;
IM71436342;09/09/2019 09:19;
IM71436342;09/09/2019 09:19;
IM71436342;09/09/2019 09:19;
IM71436342;09/09/2019 09:19;
IM71436342;09/09/2019 09:19;
IM71436342;09/09/2019 09:19;
IM71436342;09/09/2019 09:19;
IM71436342;09/09/2019 09:19;
IM71437698;09/09/2019 10:02;
IM71437698;09/09/2019 10:02;
IM71442529;09/09/2019 14:59;24/09/2019 11:21
IM71442529;09/09/2019 14:59;24/09/2019 11:21
IM71442529;09/09/2019 14:59;24/09/2019 11:21
IM71442529;09/09/2019 14:59;24/09/2019 11:21
IM71442529;09/09/2019 14:59;24/09/2019 11:21
IM71442529;09/09/2019 14:59;24/09/2019 11:21
IM71444398;09/09/2019 17:01;07/10/2019 09:16
IM71444398;09/09/2019 17:01;07/10/2019 09:16
IM71444398;09/09/2019 17:01;07/10/2019 09:16
IM71466407;10/09/2019 12:41;
IM71466407;10/09/2019 12:41;
IM71466407;10/09/2019 12:41;
IM71466407;10/09/2019 12:41;
IM71466407;10/09/2019 12:41;
IM71466427;10/09/2019 13:43;27/09/2019 16:43
IM71466427;10/09/2019 13:43;27/09/2019 16:43
IM71466427;10/09/2019 13:43;27/09/2019 16:43
IM71466427;10/09/2019 13:43;27/09/2019 16:43
IM71466427;10/09/2019 13:43;27/09/2019 16:43
IM71467874;10/09/2019 15:24;11/10/2019 19:31
IM71467874;10/09/2019 15:24;11/10/2019 19:31
IM71467874;10/09/2019 15:24;11/10/2019 19:31
IM71467874;10/09/2019 15:24;11/10/2019 19:31
IM71467874;10/09/2019 15:24;11/10/2019 19:31
IM71467874;10/09/2019 15:24;11/10/2019 19:31
IM71467874;10/09/2019 15:24;11/10/2019 19:31
IM71469991;10/09/2019 17:01;18/09/2019 08:51
IM71469991;10/09/2019 17:01;18/09/2019 08:51
IM71469991;10/09/2019 17:01;18/09/2019 08:51
IM71469991;10/09/2019 17:01;18/09/2019 08:51
IM71469991;10/09/2019 17:01;18/09/2019 08:51
IM71469991;10/09/2019 17:01;18/09/2019 08:51
IM71469991;10/09/2019 17:01;18/09/2019 08:51
IM71469991;10/09/2019 17:01;18/09/2019 08:51
IM71469991;10/09/2019 17:01;18/09/2019 08:51
IM71484862;11/09/2019 08:43;
IM71484862;11/09/2019 08:43;
IM71484862;11/09/2019 08:43;
IM71485988;11/09/2019 09:48;26/09/2019 12:07
IM71485988;11/09/2019 09:48;26/09/2019 12:07
IM71485988;11/09/2019 09:48;26/09/2019 12:07
IM71485988;11/09/2019 09:48;26/09/2019 12:07
IM71485988;11/09/2019 09:48;26/09/2019 12:07
IM71485988;11/09/2019 09:48;26/09/2019 12:07
IM71485988;11/09/2019 09:48;26/09/2019 12:07
IM71492394;11/09/2019 14:35;03/10/2019 17:02
IM71492394;11/09/2019 14:35;03/10/2019 17:02
IM71492394;11/09/2019 14:35;03/10/2019 17:02
IM71492394;11/09/2019 14:35;03/10/2019 17:02
IM71492394;11/09/2019 14:35;03/10/2019 17:02
IM71492394;11/09/2019 14:35;03/10/2019 17:02
IM71492394;11/09/2019 14:35;03/10/2019 17:02
IM71492394;11/09/2019 14:35;03/10/2019 17:02
IM71493654;11/09/2019 16:48;
IM71493654;11/09/2019 16:48;
IM71493654;11/09/2019 16:48;
IM71493654;11/09/2019 16:48;
IM71494299;11/09/2019 18:07;
IM71494299;11/09/2019 18:07;
IM71494299;11/09/2019 18:07;
IM71494299;11/09/2019 18:07;
IM71494299;11/09/2019 18:07;
IM71509868;12/09/2019 09:15;17/09/2019 17:41
IM71509868;12/09/2019 09:15;17/09/2019 17:41
IM71509868;12/09/2019 09:15;17/09/2019 17:41
IM71509868;12/09/2019 09:15;17/09/2019 17:41
IM71509868;12/09/2019 09:15;17/09/2019 17:41
IM71510763;12/09/2019 09:42;
IM71510763;12/09/2019 09:42;
IM71510763;12/09/2019 09:42;
IM71510897;12/09/2019 09:37;
IM71510897;12/09/2019 09:37;
IM71510897;12/09/2019 09:37;
IM71510897;12/09/2019 09:37;
IM71510897;12/09/2019 09:37;
IM71510897;12/09/2019 09:37;
IM71510897;12/09/2019 09:37;
IM71516204;12/09/2019 14:04;27/09/2019 10:31
IM71516204;12/09/2019 14:04;27/09/2019 10:31
IM71516204;12/09/2019 14:04;27/09/2019 10:31
IM71516204;12/09/2019 14:04;27/09/2019 10:31
IM71516204;12/09/2019 14:04;27/09/2019 10:31
IM71534595;13/09/2019 10:44;01/10/2019 14:39
IM71534595;13/09/2019 10:44;01/10/2019 14:39
IM71534595;13/09/2019 10:44;01/10/2019 14:39
IM71534595;13/09/2019 10:44;01/10/2019 14:39
IM71534595;13/09/2019 10:44;01/10/2019 14:39
IM71534595;13/09/2019 10:44;01/10/2019 14:39
IM71534595;13/09/2019 10:44;01/10/2019 14:39
IM71534595;13/09/2019 10:44;01/10/2019 14:39
IM71534595;13/09/2019 10:44;01/10/2019 14:39
IM71535707;13/09/2019 12:20;
IM71535707;13/09/2019 12:20;
IM71535707;13/09/2019 12:20;
IM71536498;13/09/2019 12:56;
IM71536498;13/09/2019 12:56;
IM71536498;13/09/2019 12:56;
IM71536721;13/09/2019 14:04;
IM71536721;13/09/2019 14:04;
IM71536721;13/09/2019 14:04;
IM71536987;13/09/2019 14:58;03/10/2019 14:57
IM71536987;13/09/2019 14:58;03/10/2019 14:57
IM71536987;13/09/2019 14:58;03/10/2019 14:57
IM71537908;13/09/2019 15:55;27/09/2019 10:17
IM71537908;13/09/2019 15:55;27/09/2019 10:17
IM71537908;13/09/2019 15:55;27/09/2019 10:17
IM71537908;13/09/2019 15:55;27/09/2019 10:17
IM71537908;13/09/2019 15:55;27/09/2019 10:17
IM71537908;13/09/2019 15:55;27/09/2019 10:17
IM71537908;13/09/2019 15:55;27/09/2019 10:17
IM71537908;13/09/2019 15:55;27/09/2019 10:17
IM71537908;13/09/2019 15:55;27/09/2019 10:17
IM71567705;16/09/2019 09:52;27/09/2019 08:53
IM71567705;16/09/2019 09:52;27/09/2019 08:53
IM71567705;16/09/2019 09:52;27/09/2019 08:53
IM71567705;16/09/2019 09:52;27/09/2019 08:53
IM71567705;16/09/2019 09:52;27/09/2019 08:53
IM71567705;16/09/2019 09:52;27/09/2019 08:53
IM71567705;16/09/2019 09:52;27/09/2019 08:53
IM71567705;16/09/2019 09:52;27/09/2019 08:53
IM71567705;16/09/2019 09:52;27/09/2019 08:53
IM71567705;16/09/2019 09:52;27/09/2019 08:53
IM71567705;16/09/2019 09:52;27/09/2019 08:53
IM71567705;16/09/2019 09:52;27/09/2019 08:53
IM71572271;16/09/2019 14:04;
IM71572271;16/09/2019 14:04;
IM71572271;16/09/2019 14:04;
IM71573856;16/09/2019 15:49;
IM71573856;16/09/2019 15:49;
IM71573871;16/09/2019 16:28;
IM71573871;16/09/2019 16:28;
IM71573871;16/09/2019 16:28;
IM71573871;16/09/2019 16:28;
IM71573871;16/09/2019 16:28;
IM71587413;17/09/2019 07:18;25/09/2019 11:08
IM71587413;17/09/2019 07:18;25/09/2019 11:08
IM71587413;17/09/2019 07:18;25/09/2019 11:08
IM71587413;17/09/2019 07:18;25/09/2019 11:08
IM71587413;17/09/2019 07:18;25/09/2019 11:08
IM71587413;17/09/2019 07:18;25/09/2019 11:08
IM71587413;17/09/2019 07:18;25/09/2019 11:08
IM71587413;17/09/2019 07:18;25/09/2019 11:08
IM71587413;17/09/2019 07:18;25/09/2019 11:08
IM71587413;17/09/2019 07:18;25/09/2019 11:08
IM71589476;17/09/2019 08:21;17/09/2019 08:49
IM71589476;17/09/2019 08:21;17/09/2019 08:49
IM71589476;17/09/2019 08:21;17/09/2019 08:49
IM71590709;17/09/2019 08:58;07/10/2019 06:44
IM71590709;17/09/2019 08:58;07/10/2019 06:44
IM71590709;17/09/2019 08:58;07/10/2019 06:44
IM71590709;17/09/2019 08:58;07/10/2019 06:44
IM71590709;17/09/2019 08:58;07/10/2019 06:44
IM71590709;17/09/2019 08:58;07/10/2019 06:44
IM71590709;17/09/2019 08:58;07/10/2019 06:44
IM71590709;17/09/2019 08:58;07/10/2019 06:44
IM71590709;17/09/2019 08:58;07/10/2019 06:44
IM71590709;17/09/2019 08:58;07/10/2019 06:44
IM71590709;17/09/2019 08:58;07/10/2019 06:44
IM71594118;17/09/2019 11:02;
IM71594118;17/09/2019 11:02;
IM71594118;17/09/2019 11:02;
IM71594118;17/09/2019 11:02;
IM71594118;17/09/2019 11:02;
IM71595403;17/09/2019 11:35;
IM71595403;17/09/2019 11:35;
IM71595403;17/09/2019 11:35;
IM71595403;17/09/2019 11:35;
IM71595403;17/09/2019 11:35;
IM71595403;17/09/2019 11:35;
IM71595403;17/09/2019 11:35;
IM71595403;17/09/2019 11:35;
IM71597675;17/09/2019 14:37;
IM71597675;17/09/2019 14:37;
IM71597675;17/09/2019 14:37;
IM71598260;17/09/2019 15:26;17/09/2019 15:33
IM71598260;17/09/2019 15:26;17/09/2019 15:33
IM71598260;17/09/2019 15:26;17/09/2019 15:33
IM71598260;17/09/2019 15:26;17/09/2019 15:33
IM71598260;17/09/2019 15:26;17/09/2019 15:33
IM71598260;17/09/2019 15:26;17/09/2019 15:33
IM71599171;17/09/2019 18:15;01/10/2019 13:10
IM71599171;17/09/2019 18:15;01/10/2019 13:10
IM71599171;17/09/2019 18:15;01/10/2019 13:10
IM71599171;17/09/2019 18:15;01/10/2019 13:10
IM71599171;17/09/2019 18:15;01/10/2019 13:10
IM71599171;17/09/2019 18:15;01/10/2019 13:10
IM71600196;17/09/2019 19:03;
IM71600196;17/09/2019 19:03;
IM71600196;17/09/2019 19:03;
IM71600196;17/09/2019 19:03;
IM71600196;17/09/2019 19:03;
IM71616815;18/09/2019 09:43;
IM71616815;18/09/2019 09:43;
IM71616815;18/09/2019 09:43;
IM71616815;18/09/2019 09:43;
IM71616815;18/09/2019 09:43;
IM71618290;18/09/2019 10:20;
IM71618290;18/09/2019 10:20;
IM71618299;18/09/2019 10:27;27/09/2019 14:30
IM71618299;18/09/2019 10:27;27/09/2019 14:30
IM71618299;18/09/2019 10:27;27/09/2019 14:30
IM71618299;18/09/2019 10:27;27/09/2019 14:30
IM71618299;18/09/2019 10:27;27/09/2019 14:30
IM71618299;18/09/2019 10:27;27/09/2019 14:30
IM71618299;18/09/2019 10:27;27/09/2019 14:30
IM71618299;18/09/2019 10:27;27/09/2019 14:30
IM71618299;18/09/2019 10:27;27/09/2019 14:30
IM71618310;18/09/2019 10:34;
IM71618310;18/09/2019 10:34;
IM71618310;18/09/2019 10:34;
IM71621596;18/09/2019 13:24;
IM71621596;18/09/2019 13:24;
IM71621596;18/09/2019 13:24;
IM71621596;18/09/2019 13:24;
IM71621596;18/09/2019 13:24;
IM71621596;18/09/2019 13:24;
IM71621596;18/09/2019 13:24;
IM71621597;18/09/2019 13:26;27/09/2019 10:30
IM71621597;18/09/2019 13:26;27/09/2019 10:30
IM71621597;18/09/2019 13:26;27/09/2019 10:30
IM71621597;18/09/2019 13:26;27/09/2019 10:30
IM71621597;18/09/2019 13:26;27/09/2019 10:30
IM71621597;18/09/2019 13:26;27/09/2019 10:30
IM71621597;18/09/2019 13:26;27/09/2019 10:30
IM71621597;18/09/2019 13:26;27/09/2019 10:30
IM71622432;18/09/2019 15:01;
IM71622432;18/09/2019 15:01;
IM71622432;18/09/2019 15:01;
IM71622842;18/09/2019 15:16;19/09/2019 09:08
IM71622842;18/09/2019 15:16;19/09/2019 09:08
IM71622842;18/09/2019 15:16;19/09/2019 09:08
IM71623637;18/09/2019 18:55;18/09/2019 19:28
IM71623637;18/09/2019 18:55;18/09/2019 19:28
IM71623637;18/09/2019 18:55;18/09/2019 19:28
IM71623637;18/09/2019 18:55;18/09/2019 19:28
IM71641499;19/09/2019 10:00;20/09/2019 08:31
IM71641499;19/09/2019 10:00;20/09/2019 08:31
IM71641499;19/09/2019 10:00;20/09/2019 08:31
IM71641499;19/09/2019 10:00;20/09/2019 08:31
IM71641499;19/09/2019 10:00;20/09/2019 08:31
IM71641499;19/09/2019 10:00;20/09/2019 08:31
IM71641499;19/09/2019 10:00;20/09/2019 08:31
IM71643145;19/09/2019 10:54;
IM71643145;19/09/2019 10:54;
IM71643145;19/09/2019 10:54;
IM71643145;19/09/2019 10:54;
IM71643145;19/09/2019 10:54;
IM71643145;19/09/2019 10:54;
IM71645738;19/09/2019 14:36;04/10/2019 02:57
IM71645738;19/09/2019 14:36;04/10/2019 02:57
IM71645738;19/09/2019 14:36;04/10/2019 02:57
IM71645738;19/09/2019 14:36;04/10/2019 02:57
IM71645738;19/09/2019 14:36;04/10/2019 02:57
IM71645738;19/09/2019 14:36;04/10/2019 02:57
IM71646644;19/09/2019 14:53;
IM71646644;19/09/2019 14:53;
IM71646644;19/09/2019 14:53;
IM71646644;19/09/2019 14:53;
IM71646644;19/09/2019 14:53;
IM71646644;19/09/2019 14:53;
IM71646653;19/09/2019 15:16;04/10/2019 03:10
IM71646653;19/09/2019 15:16;04/10/2019 03:10
IM71646653;19/09/2019 15:16;04/10/2019 03:10
IM71646653;19/09/2019 15:16;04/10/2019 03:10
IM71646653;19/09/2019 15:16;04/10/2019 03:10
IM71646653;19/09/2019 15:16;04/10/2019 03:10
IM71646653;19/09/2019 15:16;04/10/2019 03:10
IM71646653;19/09/2019 15:16;04/10/2019 03:10
IM71646654;19/09/2019 15:16;
IM71646654;19/09/2019 15:16;
IM71647778;19/09/2019 18:07;
IM71647778;19/09/2019 18:07;
IM71647778;19/09/2019 18:07;
IM71647778;19/09/2019 18:07;
IM71647778;19/09/2019 18:07;
IM71647778;19/09/2019 18:07;
IM71649874;20/09/2019 00:12;20/09/2019 11:24
IM71649874;20/09/2019 00:12;20/09/2019 11:24
IM71649874;20/09/2019 00:12;20/09/2019 11:24
IM71649874;20/09/2019 00:12;20/09/2019 11:24
IM71649874;20/09/2019 00:12;20/09/2019 11:24
IM71667146;20/09/2019 11:36;20/09/2019 15:41
IM71667146;20/09/2019 11:36;20/09/2019 15:41
IM71667146;20/09/2019 11:36;20/09/2019 15:41
IM71667183;20/09/2019 13:40;30/09/2019 06:55
IM71667183;20/09/2019 13:40;30/09/2019 06:55
IM71667183;20/09/2019 13:40;30/09/2019 06:55
IM71667183;20/09/2019 13:40;30/09/2019 06:55
IM71667183;20/09/2019 13:40;30/09/2019 06:55
IM71667254;20/09/2019 12:03;07/10/2019 07:37
IM71667254;20/09/2019 12:03;07/10/2019 07:37
IM71667254;20/09/2019 12:03;07/10/2019 07:37
IM71667254;20/09/2019 12:03;07/10/2019 07:37
IM71667254;20/09/2019 12:03;07/10/2019 07:37
IM71668402;20/09/2019 13:08;
IM71668402;20/09/2019 13:08;
IM71668402;20/09/2019 13:08;
IM71668402;20/09/2019 13:08;
IM71669642;20/09/2019 15:33;
IM71669642;20/09/2019 15:33;
IM71669642;20/09/2019 15:33;
IM71669642;20/09/2019 15:33;
IM71697862;23/09/2019 08:55;
IM71697862;23/09/2019 08:55;
IM71697862;23/09/2019 08:55;
IM71697862;23/09/2019 08:55;
IM71697921;23/09/2019 09:12;04/10/2019 00:35
IM71697921;23/09/2019 09:12;04/10/2019 00:35
IM71697921;23/09/2019 09:12;04/10/2019 00:35
IM71697921;23/09/2019 09:12;04/10/2019 00:35
IM71697921;23/09/2019 09:12;04/10/2019 00:35
IM71697921;23/09/2019 09:12;04/10/2019 00:35
