No.;Ticket ID;Current Status;Title;Open Time @Timezone;Resolved Time @Timezone;Close Time @Timezone;Master/ Child;CI Name;CI ID;CI Type;CI Subtype;CI Location;CI Environment;Layer 1;Layer 2;Layer 3;Ticket Type;Update Time @Timezone;Service Class;Prio;Impact;Urgency;Cause Code;Reference ID;Location;Department;Call Code;Reported Date @Timezone;VW Completion Group;Active Flag;Open Group;Closed Group;Resolved Group;Current Assignment;VW Solution ID;Marked as Knowledge Candidate;VW Outage Time From;VW Outage Time To;External;History Assignment;History Previous Assignment;History Post Assignment;History Status;History Start Time;History End Time;History Transfer ID
2417;IM71895544;Closed;Asignación de rol de emergencia;03/10/2019 11:08:51;03/10/2019 12:17:25;03/10/2019 13:29:41;;VWA UNIT BASIS CIC (P-64);CI2368000;Application;Infrastructure Application;VW Argentina/64-Cordoba;1. Prod;Administration;;;Service Request;03/10/2019 13:31:35;2;8;4;2;;;;Pc/itp;E-mail;;OPS FIS Service Desk Cordoba;1;OPS FIS Service Desk Cordoba;OPS FIS Service Desk Cordoba;AMS SAP UNIT Security Support Argentina;OPS FIS Service Desk Cordoba;;f;;;;AMS SAP UNIT Security Support Argentina;AMS SAP UNIT Security Support Argentina;AMS SAP UNIT Security Support Argentina;Working;03/10/2019 11:57:25;03/10/2019 12:17:26;2
2418;IM71895544;Closed;Asignación de rol de emergencia;03/10/2019 11:08:51;03/10/2019 12:17:25;03/10/2019 13:29:41;;VWA UNIT BASIS CIC (P-64);CI2368000;Application;Infrastructure Application;VW Argentina/64-Cordoba;1. Prod;Administration;;;Service Request;03/10/2019 13:31:35;2;8;4;2;;;;Pc/itp;E-mail;;OPS FIS Service Desk Cordoba;1;OPS FIS Service Desk Cordoba;OPS FIS Service Desk Cordoba;AMS SAP UNIT Security Support Argentina;OPS FIS Service Desk Cordoba;;f;;;;AMS SAP UNIT Security Support Argentina;AMS SAP UNIT Security Support Argentina;OPS FIS Service Desk Cordoba;Resolved;03/10/2019 12:17:26;03/10/2019 13:29:41;1
2419;IM71895806;Closed;W59 - ITSF - SAP UNIT - INHOUSE -Capacitacion;03/10/2019 13:01:35;09/10/2019 12:23:56;09/10/2019 13:02:34;;VWA UNIT INHOUSE CIP (P-59);CI2367996;Application;Application Component;VW Argentina/59-Pacheco;1. Prod;Application;;;Service Request;09/10/2019 13:04:12;2;8;4;2;;;;I/O;Personal;;OPS FIS Service Desk Argentina;1;OPS FIS Service Desk Argentina;OPS FIS Service Desk Argentina;AMS SAP UNIT Inhouse WM Support Argentina;OPS FIS Service Desk Argentina;;f;;;;AMS SAP UNIT Inhouse WM Support Argentina;OPS FIS Service Desk Argentina;AMS SAP UNIT Inhouse WM Support Argentina;Transferred;03/10/2019 13:03:47;03/10/2019 14:07:22;1
2420;IM71895806;Closed;W59 - ITSF - SAP UNIT - INHOUSE -Capacitacion;03/10/2019 13:01:35;09/10/2019 12:23:56;09/10/2019 13:02:34;;VWA UNIT INHOUSE CIP (P-59);CI2367996;Application;Application Component;VW Argentina/59-Pacheco;1. Prod;Application;;;Service Request;09/10/2019 13:04:12;2;8;4;2;;;;I/O;Personal;;OPS FIS Service Desk Argentina;1;OPS FIS Service Desk Argentina;OPS FIS Service Desk Argentina;AMS SAP UNIT Inhouse WM Support Argentina;OPS FIS Service Desk Argentina;;f;;;;AMS SAP UNIT Inhouse WM Support Argentina;AMS SAP UNIT Inhouse WM Support Argentina;AMS SAP UNIT Inhouse WM Support Argentina;Working;03/10/2019 14:07:22;09/10/2019 12:23:58;2
2421;IM71895806;Closed;W59 - ITSF - SAP UNIT - INHOUSE -Capacitacion;03/10/2019 13:01:35;09/10/2019 12:23:56;09/10/2019 13:02:34;;VWA UNIT INHOUSE CIP (P-59);CI2367996;Application;Application Component;VW Argentina/59-Pacheco;1. Prod;Application;;;Service Request;09/10/2019 13:04:12;2;8;4;2;;;;I/O;Personal;;OPS FIS Service Desk Argentina;1;OPS FIS Service Desk Argentina;OPS FIS Service Desk Argentina;AMS SAP UNIT Inhouse WM Support Argentina;OPS FIS Service Desk Argentina;;f;;;;AMS SAP UNIT Inhouse WM Support Argentina;AMS SAP UNIT Inhouse WM Support Argentina;OPS FIS Service Desk Argentina;Resolved;09/10/2019 12:23:58;09/10/2019 13:02:34;1
2422;IM71896734;Resolved;SAP FI//Tipos de retenciones por provincia-Region (ZBB);03/10/2019 14:36:03;07/10/2019 08:37:29;;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Administration;;;Service Request;07/10/2019 08:48:42;2;8;4;2;;;CIP;I/ssp;E-mail;03/10/2019 14:16:00;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;AMS SAP FI-CO Support Argentina;OPS SD Service Desk Argentina;;f;;;;AMS SAP FI-CO Support Argentina;OPS SD Service Desk Argentina;AMS SAP FI-CO Support Argentina;Transferred;03/10/2019 14:38:18;03/10/2019 16:15:51;1
2423;IM71896734;Resolved;SAP FI//Tipos de retenciones por provincia-Region (ZBB);03/10/2019 14:36:03;07/10/2019 08:37:29;;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Administration;;;Service Request;07/10/2019 08:48:42;2;8;4;2;;;CIP;I/ssp;E-mail;03/10/2019 14:16:00;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;AMS SAP FI-CO Support Argentina;OPS SD Service Desk Argentina;;f;;;;AMS SAP FI-CO Support Argentina;AMS SAP FI-CO Support Argentina;AMS SAP FI-CO Support Argentina;Working;03/10/2019 16:15:51;03/10/2019 16:19:17;2
2424;IM71896734;Resolved;SAP FI//Tipos de retenciones por provincia-Region (ZBB);03/10/2019 14:36:03;07/10/2019 08:37:29;;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Administration;;;Service Request;07/10/2019 08:48:42;2;8;4;2;;;CIP;I/ssp;E-mail;03/10/2019 14:16:00;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;AMS SAP FI-CO Support Argentina;OPS SD Service Desk Argentina;;f;;;;AMS SAP FI-CO Support Argentina;AMS SAP FI-CO Support Argentina;AMS SAP FI-CO Support Argentina;Wait on External;03/10/2019 16:19:17;04/10/2019 09:59:49;1
2425;IM71896734;Resolved;SAP FI//Tipos de retenciones por provincia-Region (ZBB);03/10/2019 14:36:03;07/10/2019 08:37:29;;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Administration;;;Service Request;07/10/2019 08:48:42;2;8;4;2;;;CIP;I/ssp;E-mail;03/10/2019 14:16:00;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;AMS SAP FI-CO Support Argentina;OPS SD Service Desk Argentina;;f;;;;AMS SAP FI-CO Support Argentina;AMS SAP FI-CO Support Argentina;AMS SAP FI-CO Support Argentina;Working;04/10/2019 09:59:49;04/10/2019 10:02:19;3
2426;IM71896734;Resolved;SAP FI//Tipos de retenciones por provincia-Region (ZBB);03/10/2019 14:36:03;07/10/2019 08:37:29;;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Administration;;;Service Request;07/10/2019 08:48:42;2;8;4;2;;;CIP;I/ssp;E-mail;03/10/2019 14:16:00;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;AMS SAP FI-CO Support Argentina;OPS SD Service Desk Argentina;;f;;;;AMS SAP FI-CO Support Argentina;AMS SAP FI-CO Support Argentina;AMS SAP FI-CO Support Argentina;Wait on External;04/10/2019 10:02:19;07/10/2019 08:37:12;2
2427;IM71896734;Resolved;SAP FI//Tipos de retenciones por provincia-Region (ZBB);03/10/2019 14:36:03;07/10/2019 08:37:29;;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Administration;;;Service Request;07/10/2019 08:48:42;2;8;4;2;;;CIP;I/ssp;E-mail;03/10/2019 14:16:00;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;AMS SAP FI-CO Support Argentina;OPS SD Service Desk Argentina;;f;;;;AMS SAP FI-CO Support Argentina;AMS SAP FI-CO Support Argentina;AMS SAP FI-CO Support Argentina;Working;07/10/2019 08:37:12;07/10/2019 08:37:30;4
2428;IM71896734;Resolved;SAP FI//Tipos de retenciones por provincia-Region (ZBB);03/10/2019 14:36:03;07/10/2019 08:37:29;;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Administration;;;Service Request;07/10/2019 08:48:42;2;8;4;2;;;CIP;I/ssp;E-mail;03/10/2019 14:16:00;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;AMS SAP FI-CO Support Argentina;OPS SD Service Desk Argentina;;f;;;;AMS SAP FI-CO Support Argentina;AMS SAP FI-CO Support Argentina;;Resolved;07/10/2019 08:37:30;;1
2429;IM71896736;Wait on External;SAP FI//RFC DEBITOS DEL EXTERIOIR POR SD (ZBB);03/10/2019 14:40:59;;;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Documentation;;;Service Request;03/10/2019 17:17:57;2;8;4;2;;;CIP;I/ssp;E-mail;03/10/2019 14:21:00;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;;AMS SAP FI-CO Support Argentina;;f;;;;AMS SAP FI-CO Support Argentina;OPS SD Service Desk Argentina;AMS SAP FI-CO Support Argentina;Transferred;03/10/2019 14:43:26;03/10/2019 17:17:39;1
2430;IM71896736;Wait on External;SAP FI//RFC DEBITOS DEL EXTERIOIR POR SD (ZBB);03/10/2019 14:40:59;;;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Documentation;;;Service Request;03/10/2019 17:17:57;2;8;4;2;;;CIP;I/ssp;E-mail;03/10/2019 14:21:00;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;;AMS SAP FI-CO Support Argentina;;f;;;;AMS SAP FI-CO Support Argentina;AMS SAP FI-CO Support Argentina;AMS SAP FI-CO Support Argentina;Working;03/10/2019 17:17:39;03/10/2019 17:17:57;2
2431;IM71896736;Wait on External;SAP FI//RFC DEBITOS DEL EXTERIOIR POR SD (ZBB);03/10/2019 14:40:59;;;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Documentation;;;Service Request;03/10/2019 17:17:57;2;8;4;2;;;CIP;I/ssp;E-mail;03/10/2019 14:21:00;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;;AMS SAP FI-CO Support Argentina;;f;;;;AMS SAP FI-CO Support Argentina;AMS SAP FI-CO Support Argentina;;Wait on External;03/10/2019 17:17:57;;1
2432;IM71896859;Resolved;SAP FI (P-59) - CONFIRMACION DE DATOS CAMARA DE COMERCIO ARGENTINO ALEMANA;03/10/2019 14:28:22;04/10/2019 16:25:36;;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Data;;;Incident;04/10/2019 16:28:34;2;5;4;2;;;CIP;B/NP-SPI;E-mail;03/10/2019 13:35:00;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;AMS SAP FI-CO Support Argentina;OPS SD Service Desk Argentina;;f;;;;OPS SAP Rights Support Argentina;OPS SD Service Desk Argentina;OPS SAP Rights Support Argentina;Transferred;03/10/2019 14:31:33;03/10/2019 14:52:13;1
2433;IM71896859;Resolved;SAP FI (P-59) - CONFIRMACION DE DATOS CAMARA DE COMERCIO ARGENTINO ALEMANA;03/10/2019 14:28:22;04/10/2019 16:25:36;;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Data;;;Incident;04/10/2019 16:28:34;2;5;4;2;;;CIP;B/NP-SPI;E-mail;03/10/2019 13:35:00;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;AMS SAP FI-CO Support Argentina;OPS SD Service Desk Argentina;;f;;;;OPS SAP Rights Support Argentina;OPS SAP Rights Support Argentina;AMS SAP FI-CO Support Argentina;Working;03/10/2019 14:52:13;03/10/2019 14:53:32;2
2434;IM71896859;Resolved;SAP FI (P-59) - CONFIRMACION DE DATOS CAMARA DE COMERCIO ARGENTINO ALEMANA;03/10/2019 14:28:22;04/10/2019 16:25:36;;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Data;;;Incident;04/10/2019 16:28:34;2;5;4;2;;;CIP;B/NP-SPI;E-mail;03/10/2019 13:35:00;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;AMS SAP FI-CO Support Argentina;OPS SD Service Desk Argentina;;f;;;;AMS SAP FI-CO Support Argentina;OPS SAP Rights Support Argentina;AMS SAP FI-CO Support Argentina;Transferred;03/10/2019 14:53:32;03/10/2019 14:53:42;2
2435;IM71896859;Resolved;SAP FI (P-59) - CONFIRMACION DE DATOS CAMARA DE COMERCIO ARGENTINO ALEMANA;03/10/2019 14:28:22;04/10/2019 16:25:36;;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Data;;;Incident;04/10/2019 16:28:34;2;5;4;2;;;CIP;B/NP-SPI;E-mail;03/10/2019 13:35:00;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;AMS SAP FI-CO Support Argentina;OPS SD Service Desk Argentina;;f;;;;AMS SAP FI-CO Support Argentina;AMS SAP FI-CO Support Argentina;AMS SAP FI-CO Support Argentina;Working;03/10/2019 14:53:42;03/10/2019 14:54:01;3
2436;IM71896859;Resolved;SAP FI (P-59) - CONFIRMACION DE DATOS CAMARA DE COMERCIO ARGENTINO ALEMANA;03/10/2019 14:28:22;04/10/2019 16:25:36;;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Data;;;Incident;04/10/2019 16:28:34;2;5;4;2;;;CIP;B/NP-SPI;E-mail;03/10/2019 13:35:00;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;AMS SAP FI-CO Support Argentina;OPS SD Service Desk Argentina;;f;;;;AMS SAP FI-CO Support Argentina;AMS SAP FI-CO Support Argentina;AMS SAP FI-CO Support Argentina;Wait on External;03/10/2019 14:54:01;03/10/2019 15:35:06;1
2437;IM71896859;Resolved;SAP FI (P-59) - CONFIRMACION DE DATOS CAMARA DE COMERCIO ARGENTINO ALEMANA;03/10/2019 14:28:22;04/10/2019 16:25:36;;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Data;;;Incident;04/10/2019 16:28:34;2;5;4;2;;;CIP;B/NP-SPI;E-mail;03/10/2019 13:35:00;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;AMS SAP FI-CO Support Argentina;OPS SD Service Desk Argentina;;f;;;;AMS SAP FI-CO Support Argentina;AMS SAP FI-CO Support Argentina;AMS SAP FI-CO Support Argentina;Working;03/10/2019 15:35:06;03/10/2019 15:35:21;4
2438;IM71896859;Resolved;SAP FI (P-59) - CONFIRMACION DE DATOS CAMARA DE COMERCIO ARGENTINO ALEMANA;03/10/2019 14:28:22;04/10/2019 16:25:36;;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Data;;;Incident;04/10/2019 16:28:34;2;5;4;2;;;CIP;B/NP-SPI;E-mail;03/10/2019 13:35:00;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;AMS SAP FI-CO Support Argentina;OPS SD Service Desk Argentina;;f;;;;AMS SAP FI-CO Support Argentina;AMS SAP FI-CO Support Argentina;AMS SAP FI-CO Support Argentina;Wait on External;03/10/2019 15:35:21;04/10/2019 11:04:49;2
2439;IM71896859;Resolved;SAP FI (P-59) - CONFIRMACION DE DATOS CAMARA DE COMERCIO ARGENTINO ALEMANA;03/10/2019 14:28:22;04/10/2019 16:25:36;;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Data;;;Incident;04/10/2019 16:28:34;2;5;4;2;;;CIP;B/NP-SPI;E-mail;03/10/2019 13:35:00;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;AMS SAP FI-CO Support Argentina;OPS SD Service Desk Argentina;;f;;;;AMS SAP FI-CO Support Argentina;AMS SAP FI-CO Support Argentina;AMS SAP FI-CO Support Argentina;Working;04/10/2019 11:04:49;04/10/2019 12:45:55;5
2440;IM71896859;Resolved;SAP FI (P-59) - CONFIRMACION DE DATOS CAMARA DE COMERCIO ARGENTINO ALEMANA;03/10/2019 14:28:22;04/10/2019 16:25:36;;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Data;;;Incident;04/10/2019 16:28:34;2;5;4;2;;;CIP;B/NP-SPI;E-mail;03/10/2019 13:35:00;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;AMS SAP FI-CO Support Argentina;OPS SD Service Desk Argentina;;f;;;;AMS SAP FI-CO Support Argentina;AMS SAP FI-CO Support Argentina;AMS SAP FI-CO Support Argentina;Wait on External;04/10/2019 12:45:55;04/10/2019 16:23:45;3
2441;IM71896859;Resolved;SAP FI (P-59) - CONFIRMACION DE DATOS CAMARA DE COMERCIO ARGENTINO ALEMANA;03/10/2019 14:28:22;04/10/2019 16:25:36;;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Data;;;Incident;04/10/2019 16:28:34;2;5;4;2;;;CIP;B/NP-SPI;E-mail;03/10/2019 13:35:00;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;AMS SAP FI-CO Support Argentina;OPS SD Service Desk Argentina;;f;;;;AMS SAP FI-CO Support Argentina;AMS SAP FI-CO Support Argentina;AMS SAP FI-CO Support Argentina;Working;04/10/2019 16:23:45;04/10/2019 16:25:37;6
2442;IM71896859;Resolved;SAP FI (P-59) - CONFIRMACION DE DATOS CAMARA DE COMERCIO ARGENTINO ALEMANA;03/10/2019 14:28:22;04/10/2019 16:25:36;;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Data;;;Incident;04/10/2019 16:28:34;2;5;4;2;;;CIP;B/NP-SPI;E-mail;03/10/2019 13:35:00;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;AMS SAP FI-CO Support Argentina;OPS SD Service Desk Argentina;;f;;;;AMS SAP FI-CO Support Argentina;AMS SAP FI-CO Support Argentina;;Resolved;04/10/2019 16:25:37;;1
2443;IM71898137;Wait on External;RV: Interfaz KSRM (FICO) - ET2000 // Consulta Codigo de materiales;03/10/2019 16:42:19;;;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Administration;;;Service Request;11/10/2019 19:12:33;2;8;4;2;;;CIP;I/ssp;Phone ;;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;;AMS SAP MM Support Argentina;;f;;;;AMS SAP MM Support Argentina;OPS SD Service Desk Argentina;AMS SAP MM Support Argentina;Transferred;03/10/2019 16:44:22;03/10/2019 17:18:30;1
2444;IM71898137;Wait on External;RV: Interfaz KSRM (FICO) - ET2000 // Consulta Codigo de materiales;03/10/2019 16:42:19;;;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Administration;;;Service Request;11/10/2019 19:12:33;2;8;4;2;;;CIP;I/ssp;Phone ;;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;;AMS SAP MM Support Argentina;;f;;;;AMS SAP MM Support Argentina;AMS SAP MM Support Argentina;AMS SAP MM Support Argentina;Working;03/10/2019 17:18:30;03/10/2019 17:18:54;2
2445;IM71898137;Wait on External;RV: Interfaz KSRM (FICO) - ET2000 // Consulta Codigo de materiales;03/10/2019 16:42:19;;;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Administration;;;Service Request;11/10/2019 19:12:33;2;8;4;2;;;CIP;I/ssp;Phone ;;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;;AMS SAP MM Support Argentina;;f;;;;AMS SAP MM Support Argentina;AMS SAP MM Support Argentina;AMS SAP MM Support Argentina;Wait on External;03/10/2019 17:18:54;11/10/2019 19:10:25;1
2446;IM71898137;Wait on External;RV: Interfaz KSRM (FICO) - ET2000 // Consulta Codigo de materiales;03/10/2019 16:42:19;;;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Administration;;;Service Request;11/10/2019 19:12:33;2;8;4;2;;;CIP;I/ssp;Phone ;;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;;AMS SAP MM Support Argentina;;f;;;;AMS SAP MM Support Argentina;AMS SAP MM Support Argentina;AMS SAP MM Support Argentina;Working;11/10/2019 19:10:25;11/10/2019 19:12:08;3
2447;IM71898137;Wait on External;RV: Interfaz KSRM (FICO) - ET2000 // Consulta Codigo de materiales;03/10/2019 16:42:19;;;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Administration;;;Service Request;11/10/2019 19:12:33;2;8;4;2;;;CIP;I/ssp;Phone ;;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;;AMS SAP MM Support Argentina;;f;;;;AMS SAP MM Support Argentina;AMS SAP MM Support Argentina;;Wait on External;11/10/2019 19:12:08;;2
2448;IM71898332;Closed;W59 - ITSF - SAP UNIT - ALMACÉN - Error al contabilizar TRX Inbound;03/10/2019 17:37:23;09/10/2019 06:30:06;09/10/2019 06:38:37;;VWA UNIT INBOUND CIP (P-59);CI2367995;Application;Application Component;VW Argentina/59-Pacheco;1. Prod;System;;;Incident;09/10/2019 06:40:01;2;5;4;2;;;;I/PP-SH;Feedback;;OPS FIS Service Desk Argentina;1;OPS FIS Service Desk Argentina;OPS FIS Service Desk Argentina;AMS SAP UNIT Inbound MM Support Argentina;OPS FIS Service Desk Argentina;;f;;;;AMS SAP UNIT Inbound MM Support Argentina;OPS FIS Service Desk Argentina;AMS SAP UNIT Inbound MM Support Argentina;Transferred;03/10/2019 17:42:12;03/10/2019 17:56:28;1
2449;IM71898332;Closed;W59 - ITSF - SAP UNIT - ALMACÉN - Error al contabilizar TRX Inbound;03/10/2019 17:37:23;09/10/2019 06:30:06;09/10/2019 06:38:37;;VWA UNIT INBOUND CIP (P-59);CI2367995;Application;Application Component;VW Argentina/59-Pacheco;1. Prod;System;;;Incident;09/10/2019 06:40:01;2;5;4;2;;;;I/PP-SH;Feedback;;OPS FIS Service Desk Argentina;1;OPS FIS Service Desk Argentina;OPS FIS Service Desk Argentina;AMS SAP UNIT Inbound MM Support Argentina;OPS FIS Service Desk Argentina;;f;;;;AMS SAP UNIT Inbound MM Support Argentina;AMS SAP UNIT Inbound MM Support Argentina;AMS SAP UNIT Inbound MM Support Argentina;Working;03/10/2019 17:56:28;03/10/2019 17:57:01;2
2450;IM71898332;Closed;W59 - ITSF - SAP UNIT - ALMACÉN - Error al contabilizar TRX Inbound;03/10/2019 17:37:23;09/10/2019 06:30:06;09/10/2019 06:38:37;;VWA UNIT INBOUND CIP (P-59);CI2367995;Application;Application Component;VW Argentina/59-Pacheco;1. Prod;System;;;Incident;09/10/2019 06:40:01;2;5;4;2;;;;I/PP-SH;Feedback;;OPS FIS Service Desk Argentina;1;OPS FIS Service Desk Argentina;OPS FIS Service Desk Argentina;AMS SAP UNIT Inbound MM Support Argentina;OPS FIS Service Desk Argentina;;f;;;;AMS SAP UNIT Inbound MM Support Argentina;AMS SAP UNIT Inbound MM Support Argentina;AMS SAP UNIT Inbound MM Support Argentina;Wait on External;03/10/2019 17:57:01;03/10/2019 18:11:31;1
2451;IM71898332;Closed;W59 - ITSF - SAP UNIT - ALMACÉN - Error al contabilizar TRX Inbound;03/10/2019 17:37:23;09/10/2019 06:30:06;09/10/2019 06:38:37;;VWA UNIT INBOUND CIP (P-59);CI2367995;Application;Application Component;VW Argentina/59-Pacheco;1. Prod;System;;;Incident;09/10/2019 06:40:01;2;5;4;2;;;;I/PP-SH;Feedback;;OPS FIS Service Desk Argentina;1;OPS FIS Service Desk Argentina;OPS FIS Service Desk Argentina;AMS SAP UNIT Inbound MM Support Argentina;OPS FIS Service Desk Argentina;;f;;;;AMS SAP UNIT Inbound MM Support Argentina;AMS SAP UNIT Inbound MM Support Argentina;AMS SAP UNIT Inbound MM Support Argentina;Working;03/10/2019 18:11:31;03/10/2019 18:18:24;3
2452;IM71898332;Closed;W59 - ITSF - SAP UNIT - ALMACÉN - Error al contabilizar TRX Inbound;03/10/2019 17:37:23;09/10/2019 06:30:06;09/10/2019 06:38:37;;VWA UNIT INBOUND CIP (P-59);CI2367995;Application;Application Component;VW Argentina/59-Pacheco;1. Prod;System;;;Incident;09/10/2019 06:40:01;2;5;4;2;;;;I/PP-SH;Feedback;;OPS FIS Service Desk Argentina;1;OPS FIS Service Desk Argentina;OPS FIS Service Desk Argentina;AMS SAP UNIT Inbound MM Support Argentina;OPS FIS Service Desk Argentina;;f;;;;AMS SAP UNIT Inbound MM Support Argentina;AMS SAP UNIT Inbound MM Support Argentina;AMS SAP UNIT Inbound MM Support Argentina;Wait on External;03/10/2019 18:18:24;09/10/2019 06:28:37;2
2453;IM71898332;Closed;W59 - ITSF - SAP UNIT - ALMACÉN - Error al contabilizar TRX Inbound;03/10/2019 17:37:23;09/10/2019 06:30:06;09/10/2019 06:38:37;;VWA UNIT INBOUND CIP (P-59);CI2367995;Application;Application Component;VW Argentina/59-Pacheco;1. Prod;System;;;Incident;09/10/2019 06:40:01;2;5;4;2;;;;I/PP-SH;Feedback;;OPS FIS Service Desk Argentina;1;OPS FIS Service Desk Argentina;OPS FIS Service Desk Argentina;AMS SAP UNIT Inbound MM Support Argentina;OPS FIS Service Desk Argentina;;f;;;;AMS SAP UNIT Inbound MM Support Argentina;AMS SAP UNIT Inbound MM Support Argentina;AMS SAP UNIT Inbound MM Support Argentina;Working;09/10/2019 06:28:37;09/10/2019 06:30:08;4
2454;IM71898332;Closed;W59 - ITSF - SAP UNIT - ALMACÉN - Error al contabilizar TRX Inbound;03/10/2019 17:37:23;09/10/2019 06:30:06;09/10/2019 06:38:37;;VWA UNIT INBOUND CIP (P-59);CI2367995;Application;Application Component;VW Argentina/59-Pacheco;1. Prod;System;;;Incident;09/10/2019 06:40:01;2;5;4;2;;;;I/PP-SH;Feedback;;OPS FIS Service Desk Argentina;1;OPS FIS Service Desk Argentina;OPS FIS Service Desk Argentina;AMS SAP UNIT Inbound MM Support Argentina;OPS FIS Service Desk Argentina;;f;;;;AMS SAP UNIT Inbound MM Support Argentina;AMS SAP UNIT Inbound MM Support Argentina;OPS FIS Service Desk Argentina;Resolved;09/10/2019 06:30:08;09/10/2019 06:38:38;1
2455;IM71898560;Closed;CONSARG- Fecha de entrega 8AWDD22H2JA037687;03/10/2019 17:22:21;08/10/2019 10:13:40;08/10/2019 17:24:01;;CONSARG (P-59);CI44278842;Application;Application Component;VW Argentina/59-Pacheco;1. Prod;Information;ODIS;;Service Request;08/10/2019 17:25:52;3;8;4;3;;;CIP;V/as-st-g;E-mail;03/10/2019 11:30:00;AMS TiiPSA Support Argentina;1;OPS SD Service Desk Argentina;AMS TiiPSA Support Argentina;AMS NON SAP Support Argentina;AMS TiiPSA Support Argentina;;f;;;;AMS TiiPSA Support Argentina;OPS SD Service Desk Argentina;AMS TiiPSA Support Argentina;Transferred;03/10/2019 17:24:32;03/10/2019 18:08:15;1
